Product_ID,Category,Sub-Category,Product Name
OFF-AR-10000588-9,Office Supplies,Art,Newell 345
OFF-ST-10003282-4,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers"
OFF-AP-10002311-10,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter"
TEC-PH-10000141-3,Technology,Phones,Clearsounds A400
OFF-SU-10000646-5,Office Supplies,Supplies,Premier Automatic Letter Opener
TEC-AC-10002076-3,Technology,Accessories,Microsoft Natural Keyboard Elite
OFF-PA-10000743-5,Office Supplies,Paper,Xerox 1977
FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms
FUR-FU-10000747-5,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets
FUR-FU-10002445-7,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7"
FUR-FU-10000723-9,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting"
OFF-PA-10003641-9,Office Supplies,Paper,Xerox 1909
FUR-CH-10003973-7,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs
OFF-BI-10000977-12,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs
FUR-FU-10004053-6,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame
TEC-PH-10002033-4,Technology,Phones,Konftel 250 Conference phone - Charcoal black
OFF-AR-10004260-3,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener
OFF-AP-10004655-2,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter"
OFF-EN-10001539-6,Office Supplies,Envelopes,Staple envelope
TEC-PH-10001817-9,Technology,Phones,Wilson Electronics DB Pro Signal Booster
OFF-AP-10002578-7,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote"
OFF-FA-10000992-5,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes"
FUR-BO-10001798-4,Furniture,Bookcases,Bush Somerset Collection Bookcase
OFF-LA-10004409-4,Office Supplies,Labels,Avery 492
OFF-FA-10000621-7,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes"
OFF-BI-10003196-7,Office Supplies,Binders,Accohide Poly Flexible Ring Binders
OFF-BI-10003727-8,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder
OFF-PA-10003228-5,Office Supplies,Paper,Xerox 1917
OFF-LA-10002787-6,Office Supplies,Labels,Avery 480
TEC-PH-10001305-5,Technology,Phones,Panasonic KX TS208W Corded phone
OFF-BI-10001036-8,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders
FUR-TA-10001086-5,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine"
OFF-BI-10001525-8,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red"
TEC-PH-10000526-7,Technology,Phones,Vtech CS6719
FUR-FU-10004973-10,Furniture,Furnishings,Flat Face Poster Frame
FUR-CH-10003981-7,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs
FUR-FU-10000277-5,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting
FUR-FU-10001934-5,Furniture,Furnishings,Magnifier Swing Arm Lamp
OFF-BI-10004970-13,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1"""
FUR-CH-10003396-9,Furniture,Chairs,Global Deluxe Steno Chair
FUR-CH-10003973-8,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs
OFF-PA-10002109-2,Office Supplies,Paper,Wirebound Voice Message Log Book
OFF-PA-10001826-2,Office Supplies,Paper,Xerox 207
OFF-AR-10000823-3,Office Supplies,Art,Newell 307
OFF-PA-10001776-8,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book"
OFF-BI-10003676-12,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets"
FUR-TA-10001095-12,Furniture,Tables,Chromcraft Round Conference Tables
FUR-FU-10000747-6,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets
OFF-ST-10004337-5,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h"
OFF-BI-10004410-4,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack"
OFF-FA-10004838-4,Office Supplies,Fasteners,"Super Bands, 12/Pack"
FUR-FU-10002364-10,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak"
OFF-ST-10001809-11,Office Supplies,Storage,Fellowes Officeware Wire Shelving
OFF-PA-10001846-3,Office Supplies,Paper,Xerox 1899
OFF-BI-10003876-5,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets"
OFF-ST-10003470-6,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units"
OFF-PA-10004243-5,Office Supplies,Paper,Xerox 1939
FUR-CH-10000422-8,Furniture,Chairs,Global Highback Leather Tilter in Burgundy
FUR-FU-10002506-3,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp"
FUR-CH-10000863-6,Furniture,Chairs,Novimex Swivel Fabric Task Chair
OFF-FA-10002988-7,Office Supplies,Fasteners,Ideal Clamps
TEC-PH-10003437-4,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with
OFF-SU-10002537-5,Office Supplies,Supplies,Acme Box Cutter Scissors
TEC-AC-10003063-6,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse
TEC-AC-10003237-3,Technology,Accessories,Memorex Micro Travel Drive 4 GB
OFF-ST-10001031-5,Office Supplies,Storage,Adjustable Personal File Tote
OFF-EN-10001535,Office Supplies,Envelopes,Grip Seal Envelopes
OFF-PA-10001295-7,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations
FUR-CH-10004698-8,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton"
OFF-ST-10000078-9,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers
OFF-AR-10001868-8,Office Supplies,Art,Prang Dustless Chalk Sticks
OFF-ST-10004950-11,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers
OFF-PA-10003441-11,Office Supplies,Paper,Xerox 226
FUR-FU-10004973-11,Furniture,Furnishings,Flat Face Poster Frame
OFF-PA-10000157-9,Office Supplies,Paper,Xerox 191
OFF-PA-10001970-18,Office Supplies,Paper,Xerox 1881
OFF-AP-10000828-7,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator
OFF-EN-10001509-11,Office Supplies,Envelopes,Poly String Tie Envelopes
OFF-ST-10003692-6,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders
TEC-PH-10004700-4,Technology,Phones,PowerGen Dual USB Car Charger
FUR-CH-10000422-9,Furniture,Chairs,Global Highback Leather Tilter in Burgundy
TEC-PH-10003484-5,Technology,Phones,Ooma Telo VoIP Home Phone System
FUR-CH-10001394-7,Furniture,Chairs,Global Leather Executive Chair
FUR-BO-10002213-8,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases
OFF-LA-10002762-8,Office Supplies,Labels,Avery 485
OFF-AP-10003842-6,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum
TEC-PH-10003072-5,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System
OFF-AR-10003394-5,Office Supplies,Art,Newell 332
OFF-EN-10001539-7,Office Supplies,Envelopes,Staple envelope
FUR-FU-10001731-8,Furniture,Furnishings,Acrylic Self-Standing Desk Frames
FUR-TA-10001095-13,Furniture,Tables,Chromcraft Round Conference Tables
OFF-ST-10000078-10,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers
OFF-FA-10004076-3,Office Supplies,Fasteners,Translucent Push Pins by OIC
TEC-MA-10003626-2,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer
OFF-PA-10001215-2,Office Supplies,Paper,Xerox 1963
TEC-AC-10002842-8,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive
FUR-FU-10004864-12,Furniture,Furnishings,Eldon 500 Class Desk Accessories
OFF-BI-10000014-8,Office Supplies,Binders,Heavy-Duty E-Z-D Binders
FUR-FU-10001475-4,Furniture,Furnishings,"Contract Clock, 14"", Brown"
OFF-ST-10001272-5,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl"
FUR-CH-10002024-7,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall
OFF-BI-10004001-7,Office Supplies,Binders,GBC Recycled VeloBinder Covers
TEC-PH-10004094-5,Technology,Phones,Motorola L703CM
OFF-PA-10001184-6,Office Supplies,Paper,Xerox 1903
FUR-FU-10002505-4,Furniture,Furnishings,Eldon 100 Class Desk Accessories
OFF-PA-10001166-10,Office Supplies,Paper,Xerox 2
OFF-PA-10000349-8,Office Supplies,Paper,Easy-staple paper
OFF-AP-10004708-9,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector
OFF-AP-10001947-6,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor
TEC-PH-10000441-8,Technology,Phones,VTech DS6151
OFF-SU-10004664-4,Office Supplies,Supplies,Acme Softgrip Scissors
TEC-PH-10004531-7,Technology,Phones,AT&T CL2909
TEC-AC-10002167-8,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive
FUR-CH-10002024-8,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall
OFF-AR-10002445-7,Office Supplies,Art,SANFORD Major Accent Highlighters
FUR-FU-10003268-4,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets
FUR-CH-10000015-6,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs
TEC-PH-10004165-9,Technology,Phones,Mitel MiVoice 5330e IP Phone
FUR-TA-10004607-7,Furniture,Tables,Hon 2111 Invitation Series Straight Table
OFF-LA-10004677-2,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box
TEC-AC-10002217-7,Technology,Accessories,Imation Clip USB flash drive - 8 GB
OFF-PA-10001937-7,Office Supplies,Paper,Xerox 21
OFF-AR-10000203-4,Office Supplies,Art,Newell 336
TEC-AC-10001142-5,Technology,Accessories,First Data FD10 PIN Pad
OFF-BI-10003712-11,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue"
OFF-PA-10000520-5,Office Supplies,Paper,Xerox 201
TEC-PH-10001079-4,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone
OFF-SU-10000898-5,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L"
OFF-PA-10001471-4,Office Supplies,Paper,Strathmore Photo Frame Cards
OFF-AP-10003281-4,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor
OFF-AR-10003156-5,Office Supplies,Art,50 Colored Long Pencils
TEC-PH-10000576-7,Technology,Phones,AT&T 1080 Corded phone
TEC-PH-10003215-3,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger
OFF-LA-10004484-9,Office Supplies,Labels,Avery 476
OFF-PA-10002245-7,Office Supplies,Paper,Xerox 1895
FUR-FU-10003664-5,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black"
OFF-LA-10002195-4,Office Supplies,Labels,Avery 481
OFF-BI-10000822-5,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11"""
OFF-ST-10004963-6,Office Supplies,Storage,Eldon Gobal File Keepers
OFF-AP-10002495-3,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets"
OFF-BI-10004001-8,Office Supplies,Binders,GBC Recycled VeloBinder Covers
OFF-SU-10004884-3,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles
TEC-PH-10003555-9,Technology,Phones,Motorola HK250 Universal Bluetooth Headset
TEC-MA-10003493,Technology,Machines,Penpower WorldCard Pro Card Scanner
TEC-AC-10002380,Technology,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card
OFF-BI-10004209-8,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg"
OFF-AR-10002135-5,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners
TEC-PH-10002583-5,Technology,Phones,iOttie HLCRIO102 Car Mount
OFF-PA-10003591-3,Office Supplies,Paper,Southworth 100% Cotton The Best Paper
TEC-PH-10004922-5,Technology,Phones,RCA Visys Integrated PBX 8-Line Router
FUR-CH-10001854-7,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat
OFF-AR-10003560-6,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters
OFF-LA-10004409-5,Office Supplies,Labels,Avery 492
FUR-FU-10000448-4,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors
OFF-BI-10002735-9,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers
FUR-TA-10003469-5,Furniture,Tables,Balt Split Level Computer Training Table
OFF-PA-10001870-8,Office Supplies,Paper,Xerox 202
OFF-PA-10004071-10,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box"
TEC-PH-10001448-5,Technology,Phones,Anker Astro 15000mAh USB Portable Charger
OFF-BI-10002706-7,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings
FUR-CH-10004875-8,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs
FUR-FU-10004245-3,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black"
OFF-LA-10000443-8,Office Supplies,Labels,Avery 501
OFF-PA-10001125-9,Office Supplies,Paper,Xerox 1988
FUR-FU-10002703-2,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48"""
OFF-BI-10004364-11,Office Supplies,Binders,Storex Dura Pro Binders
OFF-FA-10000936-6,Office Supplies,Fasteners,Acco Hot Clips Clips to Go
OFF-BI-10001249-10,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings
OFF-BI-10004632-14,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System
OFF-ST-10000615-7,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h"
TEC-AC-10001838-7,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset
OFF-AR-10004757-11,Office Supplies,Art,Crayola Colored Pencils
FUR-BO-10003893-2,Furniture,Bookcases,Sauder Camden County Collection Library
OFF-PA-10003893-7,Office Supplies,Paper,Xerox 1962
FUR-TA-10001932-6,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table"
OFF-FA-10001561-8,Office Supplies,Fasteners,Stockwell Push Pins
TEC-PH-10001817-10,Technology,Phones,Wilson Electronics DB Pro Signal Booster
OFF-AR-10000538-2,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray"
OFF-BI-10004584-5,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System
OFF-AR-10000817-7,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter
OFF-BI-10000756-8,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders
FUR-TA-10000617-5,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal"
OFF-BI-10004364-12,Office Supplies,Binders,Storex Dura Pro Binders
TEC-AC-10004518-2,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive
OFF-AP-10002222-4,Office Supplies,Appliances,Staple holder
OFF-PA-10002615-7,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled"
OFF-PA-10000565-2,Office Supplies,Paper,Easy-staple paper
OFF-PA-10003673-9,Office Supplies,Paper,Strathmore Photo Mount Cards
FUR-FU-10002088-7,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2
FUR-FU-10001546-7,Furniture,Furnishings,Dana Swing-Arm Lamps
OFF-AR-10000614-4,Office Supplies,Art,Barrel Sharpener
OFF-AR-10003190-6,Office Supplies,Art,Newell 32
TEC-PH-10004094-6,Technology,Phones,Motorola L703CM
OFF-PA-10001970-19,Office Supplies,Paper,Xerox 1908
OFF-AR-10002952-4,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners
OFF-BI-10004209-9,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg"
OFF-AR-10004685-7,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set"
OFF-ST-10000991-8,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.
OFF-AR-10002399-7,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush"
OFF-BI-10002353-11,Office Supplies,Binders,GBC VeloBind Cover Sets
FUR-BO-10001811-6,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors"
TEC-AC-10003033-10,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System
OFF-PA-10000176-7,Office Supplies,Paper,Xerox 1887
OFF-AR-10003631-4,Office Supplies,Art,Staples in misc. colors
TEC-PH-10000923-5,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia"
OFF-LA-10003190-9,Office Supplies,Labels,Avery 474
OFF-ST-10003208-11,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart
OFF-AP-10000692-6,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector
OFF-ST-10004180-5,Office Supplies,Storage,Safco Commercial Shelving
TEC-PH-10002817,Technology,Phones,RCA ViSYS 25425RE1 Corded phone
OFF-PA-10000295-3,Office Supplies,Paper,Xerox 229
OFF-ST-10000419-6,Office Supplies,Storage,"Rogers Jumbo File, Granite"
OFF-BI-10001524-13,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern
FUR-FU-10003268-5,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets
TEC-PH-10000148-5,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset
OFF-BI-10001543-7,Office Supplies,Binders,GBC VeloBinder Manual Binding System
OFF-BI-10002071-9,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings
OFF-ST-10002352-6,Office Supplies,Storage,Iris Project Case
OFF-PA-10003127-6,Office Supplies,Paper,Easy-staple paper
OFF-ST-10000464-5,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins"
FUR-CH-10000553-5,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton"
OFF-FA-10000134-5,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head"
OFF-ST-10000636-7,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub
OFF-BI-10002949-8,Office Supplies,Binders,Prestige Round Ring Binders
FUR-FU-10002364-11,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak"
FUR-BO-10002613-6,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors"
OFF-PA-10002659-5,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book
OFF-PA-10000157-10,Office Supplies,Paper,Xerox 191
FUR-CH-10004540-6,Furniture,Chairs,Global Chrome Stack Chair
OFF-LA-10004544-7,Office Supplies,Labels,Avery 505
OFF-BI-10001097-9,Office Supplies,Binders,Avery Hole Reinforcements
OFF-PA-10003302-7,Office Supplies,Paper,Xerox 1906
FUR-BO-10003965-4,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak
TEC-AC-10003433-5,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack
OFF-PA-10000482-6,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate"
OFF-PA-10004610-6,Office Supplies,Paper,Xerox 1900
OFF-BI-10003910-10,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill
OFF-AP-10001394-5,Office Supplies,Appliances,Harmony Air Purifier
OFF-BI-10004654-11,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets
OFF-ST-10001526-8,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart
TEC-AC-10000358-6,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB
FUR-FU-10000246-5,Furniture,Furnishings,Aluminum Document Frame
FUR-FU-10003799-5,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock"
OFF-FA-10003021-6,Office Supplies,Fasteners,Staples
OFF-PA-10003656-4,Office Supplies,Paper,Xerox 1935
FUR-FU-10004586-6,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs
TEC-AC-10003832-18,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive
OFF-ST-10002554-9,Office Supplies,Storage,Tennsco Industrial Shelving
FUR-FU-10001876-6,Furniture,Furnishings,"Computer Room Manger, 14"""
TEC-AC-10002637-5,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black)
TEC-MA-10003589,Technology,Machines,Cisco 8961 IP Phone Charcoal
OFF-LA-10000081-4,Office Supplies,Labels,Avery 496
OFF-PA-10001838-10,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages"
